Year,Area,Street,Street 2,Strange HTML
2012,,brandwood̴park̴rd,brandwood park rd,
2012,," Bristol̴Rd̴South,̴Northfield"," Bristol Rd South, Northfield",
2012,,Bristol̴Road,Bristol Road,
2012,,Bristol̴Road,Bristol Road,
2012,,bristol̴road,bristol road,
2012,,bristol̴road,bristol road,
2012,,Bristol̴Road,Bristol Road,
2012,,Bristol̴Road,Bristol Road,
2012,,bristol̴road,bristol road,
2012,,bristol̴road,bristol road,
2012,,bristol̴road,bristol road,
2012,,Bristol̴Road̴Northfield,Bristol Road Northfield,
2012,,bristol̴road̴opposite̴royal̴orthopaedic,bristol road opposite royal orthopaedic,
2012,,Bristol̴Road̴Selly̴Oak,Bristol Road Selly Oak,
2012,,Bristol̴Road̴selly̴Oak,Bristol Road selly Oak,
2012,,Bristol̴Road̴Selly̴Oak,Bristol Road Selly Oak,
2012,,bristol̴road̴selly̴oak,bristol road selly oak,
2012,,Bristol̴Road̴selly̴oak,Bristol Road selly oak,
2012,,bristol̴road̴selly̴oak̴near̴gun̴barrels̴PH,bristol road selly oak near gun barrels PH,
2012,,bristol̴road̴south,bristol road south,
2012,,bristol̴road̴south,bristol road south,
2012,," bristol̴road,̴bournville"," bristol road, bournville",
2012,," Bristol̴Road,̴Selly̴Oak"," Bristol Road, Selly Oak",
2012,,brook̴lane̴billesley,brook lane billesley,
2012,,Brookfield̴Road,Brookfield Road,
2012,,Bunbury̴Road,Bunbury Road,
2012,,church̴road,church road,
2012,," Church̴Road,̴Edgbaston"," Church Road, Edgbaston",
2012,," Church̴Road,̴Moseley"," Church Road, Moseley",
2012,,city̴road,city road,
2012,,Corn̴Mill̴Close̴Bartley̴Green,Corn Mill Close Bartley Green,
2012,,Cotteridge̴Island,Cotteridge Island,
2012,,devon̴road,devon road,
2012,,Dogpool̴Lane,Dogpool Lane,
2012,," Each̴Way̴Lane,̴Rubery"," Each Way Lane, Rubery",
2012,,edgewood̴road,edgewood road,
2012,,edgwood̴road,edgwood road,
2012,," edward̴road,̴balsall̴heath"," edward road, balsall heath",
2012,,Fordhouse̴Lane,Fordhouse Lane,
2012,,Fredrick̴Road,Fredrick Road,
2012,," Gillot̴Road,̴Edgbaston"," Gillot Road, Edgbaston",
2012,," Gillott̴Road,̴Edgbaston"," Gillott Road, Edgbaston",
2012,,gorsley̴piece,gorsley piece,
2012,," great̴park̴public̴house,̴rubery"," great park public house, rubery",
2012,,great̴park̴rubery,great park rubery,
2012,,grovelly̴̴lane,grovelly  lane,
2012,,Hagley̴Road,Hagley Road,
2012,,hagley̴road,hagley road,
2012,,hagley̴road,hagley road,
2012,,Hagley̴Road,Hagley Road,
2012,,hagley̴road,hagley road,
2012,," Hagley̴Road,̴Birmingham"," Hagley Road, Birmingham",
2012,," Hagley̴Road,̴Edgbaston"," Hagley Road, Edgbaston",
2012,," hagley̴road,̴edgbaston"," hagley road, edgbaston",
2012,," Harborne̴Hall,̴Hotel,̴Harborne"," Harborne Hall, Hotel, Harborne",
2012,,harborne̴park̴road,harborne park road,
2012,,harbourne̴high̴street,harbourne high street,
2012,,Haunch̴Lane,Haunch Lane,
2012,,hawkshurst̴road,hawkshurst road,
2012,," Healey̴Road,̴Selly̴oak"," Healey Road, Selly oak",
2012,," heather̴house,̴kings̴norton"," heather house, kings norton",
2012,,heaton̴drive,heaton drive,
2012,,hgaley̴road,hgaley road,
2012,,high̴st̴harborne,high st harborne,
2012,,High̴ST̴Harborne,High ST Harborne,
2012,,high̴street̴harborne,high street harborne,
2012,,high̴street̴harborne,high street harborne,
2012,,high̴street̴harborne,high street harborne,
2012,,high̴street̴harborne,high street harborne,
2012,,High̴Street̴Harbourne,High Street Harbourne,
2012,,high̴street̴hraborn,high street hraborn,
2012,," High̴Street,̴Haborne"," High Street, Haborne",
2012,," High̴Street,̴harbourne"," High Street, harbourne",
2012,,Hillwood̴Rd,Hillwood Rd,
2012,,Hindhead̴Road,Hindhead Road,
2012,,hisgh̴street̴stourbridege,hisgh street stourbridege,
2012,,hollybank̴road,hollybank road,
2012,,holybank̴road,holybank road,
2012,,houldy̴road,houldy road,
2012,,hubert̴croft,hubert croft,
2012,,Hurst̴Street,Hurst Street,
2012,,jenners̴lane,jenners lane,
2012,,jowetts̴lane,jowetts lane,
2012,,katie̴road,katie road,
2012,,kitwell̴lane,kitwell lane,
2012,,Linden̴Road,Linden Road,
2012,,Linden̴Road,Linden Road,
2012,,Lofthouse̴crescent,Lofthouse crescent,
2012,,Longbridge̴Lane,Longbridge Lane,
2012,,lottie̴road̴selly̴oak,lottie road selly oak,
2012,," lynsey̴avenue,̴northfield"," lynsey avenue, northfield",
2012,,Masshouse̴PH,Masshouse PH,
2012,,Maypole̴grove,Maypole grove,
2012,," Merritts̴Brook̴Lane,̴Northfield"," Merritts Brook Lane, Northfield",
2012,," Metchley̴Lane,̴Harborne"," Metchley Lane, Harborne",
2012,,Metchley̴Park̴Road,Metchley Park Road,
2012,,miles̴road,miles road,
2012,,millbrook̴drive̴northfield,millbrook drive northfield,
2012,,milner̴road,milner road,
2012,,Moor̴Street,Moor Street,
2012,,Moor̴Street̴Railway̴Station,Moor Street Railway Station,
2012,," Morrisons,̴Rubery"," Morrisons, Rubery",
2012,," Navigation̴Pub,̴Kings̴Norton"," Navigation Pub, Kings Norton",
2012,,Newbury̴Lane,Newbury Lane,
2012,,norhtfield̴high̴street,norhtfield high street,
2012,," Northfield̴Road,̴Northfield"," Northfield Road, Northfield",
2012,," Outside̴Goose̴Public̴house,̴Bristol̴Road,̴Selly̴Oak"," Outside Goose Public house, Bristol Road, Selly Oak",
2012,,Park̴Way̴Rubery,Park Way Rubery,
2012,,parkdale̴drive,parkdale drive,
2012,,Payne̴Street,Payne Street,
2012,,pershore̴road,pershore road,
2012,,Pershore̴Road,Pershore Road,
2012,,pershore̴road,pershore road,
2012,,pershore̴road,pershore road,
2012,,pershore̴road̴cotteridge,pershore road cotteridge,
2012,,pershore̴road̴south,pershore road south,
2012,,Piddock̴Rd,Piddock Rd,
2012,,Piddock̴Road̴Smethwick,Piddock Road Smethwick,
2012,,Piddock̴Road̴Smethwick,Piddock Road Smethwick,
2012,,Piddock̴Road̴Smethwick,Piddock Road Smethwick,
2012,,Pineapple̴Road,Pineapple Road,
2012,," Premier̴Inn,̴Great̴Park"," Premier Inn, Great Park",
2012,,priory̴road,priory road,
2012,,Q̴E̴A̴and̴E̴Metchley̴park̴Road,Q E A and E Metchley park Road,
2012,,QE̴Hospital,QE Hospital,
2012,,queen̴elizabeth̴hospital,queen elizabeth hospital,
2012,,queen̴elizabeth̴hospital,queen elizabeth hospital,
2012,,quinton̴road,quinton road,
2012,,Ridgeacre̴Road,Ridgeacre Road,
2012,,Ridgeacre̴Road,Ridgeacre Road,
2012,,safernake̴close,safernake close,
2012,,sandon̴road,sandon road,
2012,," Sandon̴Road,̴Edgbaston"," Sandon Road, Edgbaston",
2012,,Selly̴Oak̴Railway̴Station,Selly Oak Railway Station,
2012,,Selly̴Oak̴railway̴station,Selly Oak railway station,
2012,,shannon̴road,shannon road,
2012,,Shenly̴Lane,Shenly Lane,
2012,,sir̴herbert̴austin̴way,sir herbert austin way,
2012,," smithy̴hotel,̴hagley̴road"," smithy hotel, hagley road",
2012,,Solihull̴High̴Street,Solihull High Street,
2012,,St̴Mary's̴Hospice,St Mary's Hospice,
2012,,Stonehouse̴Lane,Stonehouse Lane,
2012,,stonehouse̴public̴house,stonehouse public house,
2012,,stratford̴road,stratford road,
2012,,the̴fold,the fold,
2012,," The̴Navigation̴Public̴House,̴Kings̴Norton"," The Navigation Public House, Kings Norton",
2012,,tiverton̴road,tiverton road,
2012,,trittiford̴road,trittiford road,
2012,,university̴birmingham,university birmingham,
2012,,victoria̴steet̴small̴heath,victoria steet small heath,
2012,,wareham̴road,wareham road,
2012,,warwick̴crest,warwick crest,
2012,,watford̴road̴coteridge,watford road coteridge,
2012,,wellington̴road,wellington road,
2012,,wellington̴road,wellington road,
2012,,wellington̴road,wellington road,
2012,,West̴Boulevard,West Boulevard,
2012,,West̴Cliff̴Place,West Cliff Place,
2012,,white̴horse̴public̴house,white horse public house,
2012,," Willetts̴Rd,̴turves̴Green"," Willetts Rd, turves Green",
2012,,woodthrop̴road,woodthrop road,
2012,," Worlds̴End̴Lane,̴Quinton"," Worlds End Lane, Quinton",
2012,,wychal̴lane,wychal lane,
2012,,wychal̴lane,wychal lane,
2012,,wychal̴lane,wychal lane,
2012,," Wychall̴Rd,̴Kings̴Norton"," Wychall Rd, Kings Norton",
2012,,YMCA̴Stone̴Road,YMCA Stone Road,
2012,,York̴PH̴york̴road,York PH york road,
2012,," A38̴Expressway,̴Birmingham"," A38 Expressway, Birmingham",
2012,,Aberdeen̴St̴Winson̴Green,Aberdeen St Winson Green,
2012,,Adcadian̴Centre̴Ladywell̴Walk,Adcadian Centre Ladywell Walk,
2012,,Alexander̴Avenue,Alexander Avenue,
2012,," Alley̴̴Way̴off̴Arcadian̴Palace,̴Hurst̴Street"," Alley  Way off Arcadian Palace, Hurst Street",
2012,,applewood̴Grove̴cradley̴heath,applewood Grove cradley heath,
2012,," Arca̴Bar,̴City̴Centre"," Arca Bar, City Centre",
2012,,Arcadian,Arcadian,
2012,,Arcadian,Arcadian,
2012,,Arcadian,Arcadian,
2012,,Arcadian,Arcadian,
2012,,Arcadian,Arcadian,
2012,,Arcadian,Arcadian,
2012,,Arcadian,Arcadian,
2012,,Arcadian̴Centre,Arcadian Centre,
2012,,Arcadian̴Centre,Arcadian Centre,
2012,,arcadian̴centre,arcadian centre,
2012,,Arcadian̴Centre,Arcadian Centre,
2012,,Arcadian̴Centre,Arcadian Centre,
2012,,Arcadian̴centre,Arcadian centre,
2012,,Arcadian̴Centre,Arcadian Centre,
2012,,arcadian̴centre,arcadian centre,
2012,,Arcadian̴centre,Arcadian centre,
2012,,Arcadian̴Centre,Arcadian Centre,
2012,,Arcadian̴Centre̴Ladywell̴Walk,Arcadian Centre Ladywell Walk,
2012,," Arcadian̴Centre,̴Birmingham"," Arcadian Centre, Birmingham",
2012,," Arcadian̴Centre,̴City̴Centre"," Arcadian Centre, City Centre",
2012,," Arcadian̴Centre,̴City̴Centre,̴Birmingham"," Arcadian Centre, City Centre, Birmingham",
2012,," Arcadian̴Centre,City̴centre"," Arcadian Centre,City centre",
2012,,Arcadian̴City̴Centre,Arcadian City Centre,
2012,," Arcadian,"," Arcadian,",
2012,," Arcadian,̴Birmingham"," Arcadian, Birmingham",
2012,," Arcadian,̴Birmingham"," Arcadian, Birmingham",
2012,," Arcadian,̴City̴Centre"," Arcadian, City Centre",
2012,," Arcadian,̴City̴Centre"," Arcadian, City Centre",
2012,," Arcadian,̴City̴Centre"," Arcadian, City Centre",
2012,,Arcadian.,Arcadian.,
2012,,Arcadian.,Arcadian.,
2012,,Arcadian.,Arcadian.,
2012,,Arcadian.,Arcadian.,
2012,,Arcadian.,Arcadian.,
2012,," Arka̴Bar,̴Arcadian̴Bar"," Arka Bar, Arcadian Bar",
2012,," Aston̴Hotel,̴Witton̴Lane"," Aston Hotel, Witton Lane",
2012,,aston̴police̴station,aston police station,
2012,," Aston̴Street,̴City̴Centre"," Aston Street, City Centre",
2012,," BACCHUS̴ROAD,̴WINSON̴GREEN"," BACCHUS ROAD, WINSON GREEN",
2012,," Bar̴Risa,̴Broad̴St,̴Birmingham"," Bar Risa, Broad St, Birmingham",
2012,,Bennetts̴Hill,Bennetts Hill,
2012,," Berkeley̴St,̴Birmingham"," Berkeley St, Birmingham",
2012,," Berkeley̴St,̴Birmingham̴City̴Centre"," Berkeley St, Birmingham City Centre",
2012,," Berkley̴̴Street,̴Birmingham"," Berkley  Street, Birmingham",
2012,,Bham̴Central̴front̴office,Bham Central front office,
2012,," Bierton̴Road,̴Yardley"," Bierton Road, Yardley",
2012,,Birchfield̴Lane̴Oldbury,Birchfield Lane Oldbury,
2012,," Birkley̴Road,̴City̴Centre"," Birkley Road, City Centre",
2012,," Birkley̴Street,̴City̴Centre"," Birkley Street, City Centre",
2012,,Birmingham̴Central̴Police̴Station,Birmingham Central Police Station,
2012,,Birmingham̴Central̴PS,Birmingham Central PS,
2012,,Birmingham̴Central̴PS,Birmingham Central PS,
2012,,Birmingham̴Hippodrome.,Birmingham Hippodrome.,
2012,,Birmingham̴Magistrates̴Court,Birmingham Magistrates Court,
2012,,Birmingham̴New̴Street̴Station,Birmingham New Street Station,
2012,,Birmingham̴New̴Street̴Station,Birmingham New Street Station,
2012,,Birmingham̴New̴Street̴Station,Birmingham New Street Station,
2012,,bishopgate̴st,bishopgate st,
2012,,bishopgate̴st,bishopgate st,
2012,,Bishopgate̴Street,Bishopgate Street,
2012,," bliss,̴broad̴st"," bliss, broad st",
2012,,Borad̴St,Borad St,
2012,,Borad̴Street,Borad Street,
2012,,bordesley̴park̴rd,bordesley park rd,
2012,,BP̴Waterlane̴middleway,BP Waterlane middleway,
2012,,BP̴Waterlane̴middleway,BP Waterlane middleway,
2012,,BP̴Waterlane̴middleway,BP Waterlane middleway,
2012,," Braod̴Street,̴Birmingham"," Braod Street, Birmingham",
2012,," Braod̴Street,̴City̴Centre"," Braod Street, City Centre",
2012,," Brass̴House,̴Broad̴Street"," Brass House, Broad Street",
2012,,Bridge̴Street̴junction̴Broad̴Street,Bridge Street junction Broad Street,
2012,,Bristol̴Road,Bristol Road,
2012,,bristol̴st,bristol st,
2012,," Bristol̴Street,̴City̴Centre"," Bristol Street, City Centre",
2012,,Broad̴̴Street,Broad  Street,
2012,," Broad̴City,̴Birmingham"," Broad City, Birmingham",
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,broad̴st,broad st,
2012,,Broad̴St,Broad St,
2012,,Broad̴St,Broad St,
2012,,broad̴st̴bham,broad st bham,
2012,,Broad̴St̴Birmingham,Broad St Birmingham,
2012,,Broad̴St̴City̴centre,Broad St City centre,
2012,,Broad̴St̴City̴Centre,Broad St City Centre,
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," Broad̴St,̴Birmingham"," Broad St, Birmingham",
2012,," broad̴st,̴city̴centre"," broad st, city centre",
2012,," Broad̴St,̴City̴Centre"," Broad St, City Centre",
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴street,Broad street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,broad̴street,broad street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street,Broad Street,
2012,,Broad̴Street̴(o/s̴Obar),Broad Street (o/s Obar),
2012,,Broad̴street̴birmingham,Broad street birmingham,
2012,,Broad̴Street̴city̴centre,Broad Street city centre,
2012,,Broad̴Street̴near̴Gatecrashers,Broad Street near Gatecrashers,
2012,,Broad̴Street̴o/s̴flares,Broad Street o/s flares,
2012,," Broad̴Street,"," Broad Street,",
2012,," Broad̴Street,"," Broad Street,",
2012,," Broad̴Street,"," Broad Street,",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," bROAD̴sTREET,̴Birmingham"," bROAD sTREET, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴Street,̴Birmingham"," Broad Street, Birmingham",
2012,," Broad̴street,̴birmingham"," Broad street, birmingham",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴street,̴City̴Centre"," Broad street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴city̴centre"," Broad Street, city centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," BrOAD̴Street,̴City̴Centre"," BrOAD Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴Centre"," Broad Street, City Centre",
2012,," Broad̴Street,̴City̴centre"," Broad Street, City centre",
2012,," Broad̴Street,̴City̴Centre,̴Birmingham"," Broad Street, City Centre, Birmingham",
2012,," Broad̴Street,̴City̴Centre."," Broad Street, City Centre.",
2012,," Broad̴Street,̴o/s̴Big̴Bites"," Broad Street, o/s Big Bites",
2012,," Broad̴Street,city̴centre"," Broad Street,city centre",
2012,,Bromsgrove̴Street,Bromsgrove Street,
2012,," Bromsgrove̴Street,̴Birmingham"," Bromsgrove Street, Birmingham",
2012,," Bromsgrove̴Street,̴City̴Centre"," Bromsgrove Street, City Centre",
2012,,Bull̴Ring,Bull Ring,
2012,," Canalside,̴Ramada̴̴Mailbox"," Canalside, Ramada  Mailbox",
2012,,Carrs̴Lane̴City̴Centre,Carrs Lane City Centre,
2012,," Carrs̴Lane,̴BirminghaM"," Carrs Lane, BirminghaM",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Carrs̴Lane,̴City̴Centre."," Carrs Lane, City Centre.",
2012,," Chamberlain̴Square,̴Birmingham"," Chamberlain Square, Birmingham",
2012,," Chamberlain̴Square,̴Birmingham"," Chamberlain Square, Birmingham",
2012,," Chamberlain̴Square,̴Birmingham"," Chamberlain Square, Birmingham",
2012,," Chamberlain̴Square,̴City̴Centre"," Chamberlain Square, City Centre",
2012,,Churchill̴road,Churchill road,
2012,,city̴hospital,city hospital,
2012,,City̴Hospital,City Hospital,
2012,," City̴Hospital,̴Birmingham"," City Hospital, Birmingham",
2012,," City̴Hospital,̴Birmingham"," City Hospital, Birmingham",
2012,," City̴Hospital,̴Birmingham"," City Hospital, Birmingham",
2012,," City̴Hospital,̴Dudley̴Road"," City Hospital, Dudley Road",
2012,," City̴Hospital,Dudley̴Road"," City Hospital,Dudley Road",
2012,,Colmore̴Row,Colmore Row,
2012,," Colmore̴Row,̴City̴Centre"," Colmore Row, City Centre",
